Timestamp;item 1089;item 10960;item 1178;item 11827;item 1511;item 15934;item 16368;item 17248;item 18232;item 18291;item 19924;item 21275;item 21496;item 2171;item 2173;item 22385;item 23367;item 24101;item 24340;item 24692;item 24960;item 25208;item 25673;item 25714;item 26808;item 2695;item 27149;item 27474;item 27475;item 27808;item 28269;item 28560;item 28632;item 28654;item 29014;item 29416;item 29428;item 29673;item 31080;item 31454;item 31978;item 32289;item 32653;item 32768;item 33324;item 33335;item 34190;item 34280;item 34647;item 35081;item 37419;item 37449;item 38291;item 38417;item 38760;item 38881;item 39634;item 4009;item 40485;item 40909;item 41994;item 42633;item 42697;item 43073;item 43486;item 44981;item 45097;item 46316;item 46596;item 46766;item 47988;item 48206;item 48342;item 50535;item 52499;item 52601;item 61354;item 62654;item 63068;item 65040;item 65447;item 65672;item 66201;item 67270;item 68125;item 684;item 68499;item 69226;item 69274;item 69398;item 75233;item 76722;item 76866;item 79654;item 79747;item 81560;item 83350;item 8373;item 87993;item 896;item 89787;item 91285;item 91845;item 93627;item 93634;item 96260;item 96880;item 97952;item 99146;item 99147
2007-01-07;3.0;0.0;3.0;8.0;6.0;1.0;3.0;;2.0;0.0;3.0;0.0;0.122;1.0;5.0;7.0;2.006;1.0;0.0;1.0;2.0;;2.0;0;8.0;1.0;1.0;2.0;;1.0;0.0;;;3.0;1.768;3.0;6.0;3.0;0.0;9.0;4.0;5.0;1.0;3.0;2.0;2.0;7.0;1.998;0.0;0.0;3.0;0.0;1.0;4.0;3.0;1.0;0.542;11.0;0.0;2.0;;8.0;3.0;3.0;0.0;2.0;4.0;2.0;2.149;0.89;0.0;1.0;1.0;3.0;;1.0;3.0;0;2.0;0.0;0.966;1.0;0.0;7.0;3.0;5.0;1.0;5.0;1.0;1.0;;;4.0;0.0;;39.0;;0.0;0.0;0.0;;;;;;;;;;
2007-01-08;1.0;3.0;1.0;4.0;1.0;1.0;4.0;;2.0;1.0;0.0;1.0;0.512;0.0;6.0;5.0;1.71;3.0;0.0;5.0;3.0;;11.0;0.368;3.0;1.0;0.0;1.0;;0.0;1.0;;;4.0;0.94;2.0;6.0;4.0;0.0;5.0;13.0;2.0;0.0;4.0;0.0;1.0;3.0;2.964;1.0;5.0;4.0;0.0;3.0;4.0;0.0;2.0;2.528;3.0;;7.0;;0.0;1.0;1.0;0.0;2.0;4.0;2.0;1.596;1.844;4.0;4.0;0.0;12.0;;3.0;4.0;0.488;5.0;0.0;0.468;2.0;0.0;4.0;2.0;6.0;2.0;3.0;5.0;4.0;;;2.0;1.0;;32.0;;1.0;2.0;1.0;;;;;;;;;;
2007-01-09;0.0;2.0;0.0;1.0;0.0;0.0;14.0;;3.0;2.0;1.0;1.0;0.254;2.0;4.0;5.0;2.63;0.0;3.0;2.0;3.0;;12.0;0;2.0;2.0;1.0;0.0;;2.0;5.0;;;3.0;1.422;4.0;6.0;0.0;0.0;11.0;3.0;9.0;0.0;2.0;0.0;2.0;0.0;1.512;1.0;3.0;3.0;5.0;2.0;1.0;0.0;1.0;2.388;1.0;4.0;2.0;;1.0;1.0;3.0;0.0;1.0;3.0;3.0;1.618;0.494;2.0;1.0;0.0;2.0;;0.0;1.0;0.34;8.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;1.0;2.0;0.0;3.0;;;3.0;2.0;;42.0;;2.0;2.0;1.0;;;;;;;;;;
2007-01-10;1.0;0.0;2.0;5.0;0.0;;5.0;;1.0;0.0;0.0;;0.788;2.0;0.0;1.0;1.88;1.0;2.0;0.0;0.0;;10.0;0.564;2.0;4.0;1.0;1.0;;0.0;6.0;;;1.0;0.39;1.0;2.0;2.0;0.0;4.0;3.0;9.0;4.0;3.0;0.0;1.0;11.0;1.904;3.0;1.0;2.0;0.0;6.0;0.0;0.0;4.0;1.694;1.0;0.0;0.0;;1.0;0.0;2.0;0.458;1.0;2.0;2.0;1.15;4.998;3.0;5.0;0.0;2.0;;0.0;2.0;0.21;2.0;1.0;0.554;1.0;0.0;7.0;2.0;1.0;3.0;6.0;3.0;0.0;;;3.0;1.0;;13.0;;4.0;2.0;2.0;;;;;;;;;;
2007-01-11;3.0;0.0;3.0;4.0;0.0;1.0;6.0;;1.0;2.0;0.0;1.0;0.536;4.0;4.0;4.0;1.248;2.0;4.0;2.0;0.0;;4.0;0.456;4.0;1.0;0.0;0.0;;1.0;3.0;;;0.0;0.474;0.0;3.0;0.0;0.0;8.0;6.0;5.0;3.0;1.0;0.0;1.0;17.0;2.694;5.0;3.0;3.0;2.0;1.0;4.0;1.0;1.0;3.87;8.0;3.0;4.0;;2.0;4.0;1.0;1.766;;2.0;1.0;1.516;1.048;0.0;1.0;7.0;3.0;;3.0;3.0;0;0.0;0.0;0.508;1.0;0.0;11.0;1.0;1.0;2.0;1.0;2.0;3.0;;;1.0;1.0;;36.0;;3.0;2.0;1.0;;;;;;;;;;
2007-01-12;2.0;1.0;2.0;3.0;0.0;1.0;2.0;;1.0;9.0;2.0;1.0;0.426;4.0;3.0;2.0;2.318;3.0;0.0;2.0;0.0;;3.0;0;6.0;1.0;1.0;0.0;;1.0;5.0;;;4.0;2.47;2.0;3.0;0.0;0.0;7.0;3.0;7.0;1.0;3.0;0.0;1.0;7.0;1.042;0.0;0.0;4.0;2.0;3.0;4.0;0.0;0.0;2.148;4.0;1.0;2.0;;1.0;1.0;0.0;0.616;0.0;0.0;1.0;2.039;5.69;4.0;;3.0;8.0;;0.0;0.0;0.53;2.0;0.0;0.0;2.0;0.0;1.0;0.0;8.0;2.0;4.0;1.0;5.0;;;5.0;0.0;;46.0;;0.0;1.0;0.0;;;;;;;;;;
2007-01-13;6.0;1.0;3.0;2.0;0.0;1.0;13.0;;4.0;2.0;1.0;9.0;0.398;6.0;3.0;10.0;0.0;0.0;0.0;1.0;8.0;;9.0;0.152;5.0;1.0;0.0;0.0;;0.0;5.0;;;3.0;1.022;2.0;6.0;3.0;0.0;8.0;1.0;4.0;1.0;0.0;3.0;0.0;3.0;2.848;0.0;0.0;0.0;1.0;4.0;6.0;0.0;1.0;2.936;2.0;4.0;3.0;;4.0;1.0;0.0;2.362;3.0;0.0;1.0;1.544;5.07;1.0;4.0;4.0;7.0;;4.0;1.0;0.312;4.0;1.0;0.444;1.0;0.0;7.0;0.0;7.0;1.0;2.0;1.0;2.0;;;1.0;2.0;;45.0;;4.0;1.0;2.0;;;;;;;;;;
2007-01-14;2.0;2.0;1.0;4.0;2.0;0.0;6.0;;2.0;5.0;3.0;2.0;0.16;0.0;3.0;8.0;1.754;1.0;0.0;1.0;0.0;;10.0;0;3.0;0.0;0.0;2.0;;1.0;3.0;;;3.0;1.894;0.0;8.0;1.0;0.0;7.0;4.0;6.0;0.0;5.0;1.0;1.0;14.0;0.548;2.0;2.0;3.0;0.0;1.0;3.0;0.0;2.0;2.324;1.0;0.0;1.0;;1.0;1.0;2.0;2.142;0.0;1.0;3.0;0.987;0;0.0;2.0;2.0;3.0;;0.0;0.0;0;2.0;0.0;0.917;0.0;0.0;3.0;2.0;2.0;2.0;6.0;1.0;5.0;;;0.0;1.0;;36.0;;3.0;0.0;4.0;;;;;;;;;;
2007-01-15;3.0;2.0;0.0;1.0;1.0;0.0;1.0;;0.0;3.0;4.0;2.0;0.516;0.0;2.0;5.0;1.658;1.0;2.0;0.0;4.0;;13.0;0.82;7.0;3.0;1.0;0.0;;0.0;6.0;;;2.0;0.93;1.0;0.0;7.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;2.0;11.0;0.982;0.0;2.0;0.0;;0.0;1.0;1.0;1.0;2.856;0.0;2.0;4.0;;2.0;1.0;2.0;0.0;1.0;1.0;3.0;2.077;0.568;3.0;3.0;0.0;3.0;;0.0;3.0;0.47;3.0;0.0;1.087;1.0;0.0;10.0;0.0;0.0;4.0;8.0;2.0;5.0;;;2.0;1.0;;39.0;;2.0;2.0;2.0;;;;;;;;;;
2007-01-16;2.0;0.0;3.0;2.0;0.0;2.0;7.0;;2.0;2.0;3.0;0.0;0;3.0;3.0;5.0;0.512;0.0;1.0;0.0;0.0;;7.0;0.97;8.0;0.0;0.0;0.0;;1.0;6.0;;;3.0;1.032;2.0;6.0;1.0;0.0;9.0;0.0;3.0;1.0;2.0;1.0;1.0;1.0;0.93;0.0;4.0;1.0;0.0;3.0;4.0;0.0;0.0;0.838;9.0;3.0;8.0;;6.0;1.0;3.0;0.0;1.0;1.0;4.0;1.668;5.538;3.0;5.0;0.0;0.0;;0.0;0.0;0.2;0.0;0.0;0.497;0.0;0.0;5.0;2.0;1.0;0.0;2.0;1.0;0.0;;;2.0;1.0;;60.0;;7.0;1.0;4.0;;;;;;;;;;
2007-01-17;2.0;4.0;6.0;3.0;2.0;0.0;0.0;;3.0;8.0;2.0;2.0;0.112;1.0;3.0;6.0;1.17;3.0;0.0;3.0;3.0;;13.0;0;4.0;1.0;2.0;2.0;;2.0;3.0;;;3.0;2.562;2.0;5.0;1.0;0.0;4.0;4.0;3.0;0.0;1.0;2.0;3.0;7.0;0.51;1.0;0.0;1.0;1.0;5.0;3.0;1.0;0.0;2.876;6.0;3.0;0.0;;1.0;1.0;2.0;0.63;0.0;2.0;1.0;2.09;0.556;3.0;;0.0;0.0;;0.0;3.0;0.312;3.0;3.0;1.005;1.0;0.0;4.0;0.0;0.0;1.0;0.0;2.0;1.0;;;1.0;1.0;;32.0;;5.0;4.0;3.0;;;;;;;;;;
2007-01-18;1.0;2.0;2.0;0.0;2.0;1.0;4.0;;4.0;5.0;1.0;2.0;0.68;4.0;0.0;5.0;4.584;3.0;3.0;0.0;4.0;;17.0;0.514;5.0;0.0;1.0;3.0;;2.0;6.0;;;3.0;0.0;1.0;3.0;1.0;0.0;9.0;6.0;7.0;0.0;4.0;6.0;2.0;3.0;4.23;1.0;2.0;1.0;3.0;2.0;2.0;2.0;1.0;2.752;0.0;1.0;1.0;;2.0;0.0;1.0;0.204;0.0;0.0;1.0;1.549;5.64;0.0;5.0;1.0;3.0;;1.0;1.0;0.21;2.0;1.0;0.506;1.0;0.0;23.0;2.0;2.0;6.0;2.0;6.0;1.0;;;5.0;1.0;;34.0;;2.0;2.0;0.0;;;;;;;;;;
2007-01-19;2.0;1.0;3.0;0.0;5.0;1.0;3.0;;2.0;5.0;1.0;7.0;0.526;2.0;0.0;4.0;1.802;3.0;0.0;1.0;2.0;;5.0;0.182;4.0;0.0;1.0;1.0;;2.0;4.0;;;2.0;0.0;0.0;5.0;3.0;0.0;3.0;3.0;8.0;0.0;1.0;2.0;1.0;5.0;2.57;1.0;5.0;2.0;0.0;3.0;0.0;0.0;1.0;1.938;2.0;2.0;7.0;;2.0;1.0;1.0;0.0;1.0;4.0;4.0;2.119;1.098;1.0;1.0;8.0;9.0;;0.0;1.0;0.176;4.0;0.0;0.965;1.0;0.0;2.0;1.0;2.0;2.0;7.0;2.0;2.0;;;3.0;0.0;;36.0;;2.0;1.0;0.0;;;;;;;;;;
2007-01-20;5.0;2.0;5.0;2.0;2.0;0.0;2.0;;3.0;3.0;0.0;1.0;0.102;3.0;3.0;10.0;1.098;0.0;3.0;2.0;2.0;;3.0;0;2.0;1.0;1.0;1.0;;1.0;2.0;;;1.0;0.768;2.0;2.0;1.0;0.0;6.0;5.0;7.0;2.0;1.0;1.0;0.0;1.0;3.8;1.0;0.0;0.0;1.0;3.0;3.0;0.0;2.0;0.804;3.0;0.0;6.0;;2.0;0.0;1.0;0.0;2.0;6.0;1.0;2.064;3.69;0.0;1.0;14.0;5.0;;0.0;3.0;0;1.0;2.0;0.441;3.0;0.0;1.0;0.0;3.0;6.0;0.0;0.0;5.0;;;1.0;0.0;;34.0;;3.0;0.0;1.0;;;;;;;;;;
2007-01-21;2.0;2.0;1.0;3.0;0.0;1.0;11.0;;3.0;8.0;3.0;1.0;0.65;3.0;2.0;0.0;0.654;2.0;1.0;2.0;0.0;;4.0;0;5.0;0.0;1.0;1.0;;1.0;3.0;;;4.0;2.522;1.0;2.0;3.0;0.0;10.0;1.0;3.0;3.0;0.0;1.0;1.0;5.0;3.408;1.0;1.0;0.0;0.0;3.0;2.0;5.0;0.0;3.962;3.0;0.0;1.0;;0.0;0.0;1.0;0.768;1.0;0.0;2.0;0;1.32;4.0;1.0;4.0;4.0;;0.0;1.0;0;4.0;2.0;0.0;1.0;0.0;5.0;2.0;7.0;1.0;3.0;0.0;2.0;;;1.0;0.0;;58.0;;3.0;0.0;1.0;;;;;;;;;;
2007-01-22;1.0;1.0;2.0;4.0;3.0;1.0;4.0;;0.0;6.0;3.0;0.0;0.218;1.0;2.0;;0.0;0.0;0.0;0.0;1.0;;2.0;0.964;8.0;1.0;0.0;0.0;;0.0;1.0;;;3.0;1.216;2.0;1.0;4.0;0.0;4.0;5.0;0.0;3.0;5.0;4.0;0.0;6.0;0.0;0.0;5.0;1.0;1.0;7.0;5.0;3.0;1.0;2.216;3.0;1.0;5.0;;0.0;0.0;3.0;0.272;0.0;0.0;1.0;1.545;5.576;4.0;3.0;7.0;1.0;;2.0;2.0;1.188;6.0;2.0;0.0;1.0;0.0;7.0;0.0;4.0;0.0;2.0;2.0;3.0;;;2.0;0.0;;48.0;;0.0;1.0;4.0;;;;;;;;;;
2007-01-23;2.0;0.0;4.0;1.0;2.0;0.0;4.0;;0.0;7.0;3.0;2.0;0.286;4.0;4.0;1.0;2.476;0.0;1.0;6.0;0.0;;6.0;1.086;2.0;0.0;1.0;0.0;;0.0;4.0;;;2.0;0.0;1.0;2.0;5.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;3.0;4.0;2.646;3.0;3.0;0.0;2.0;2.0;2.0;0.0;0.0;1.986;4.0;0.0;1.0;;1.0;0.0;1.0;0.694;0.0;1.0;2.0;1.687;0;2.0;1.0;4.0;4.0;;1.0;1.0;0.548;2.0;4.0;0.588;0.0;0.0;2.0;0.0;2.0;3.0;2.0;0.0;1.0;;;1.0;0.0;;32.0;;0.0;0.0;3.0;;;;;;;;;;
2007-01-24;4.0;1.0;3.0;1.0;1.0;3.0;9.0;;0.0;4.0;2.0;2.0;0.052;5.0;2.0;5.0;0.54;0.0;0.0;1.0;0.0;;6.0;0.928;8.0;4.0;1.0;1.0;;0.0;2.0;;;2.0;4.656;1.0;3.0;3.0;0.0;4.0;5.0;1.0;1.0;3.0;3.0;1.0;5.0;2.11;0.0;3.0;0.0;3.0;7.0;5.0;0.0;2.0;3.232;3.0;0.0;4.0;;6.0;0.0;2.0;0.0;0.0;0.0;1.0;0.523;4.342;0.0;1.0;0.0;4.0;;0.0;1.0;0.332;2.0;1.0;0.446;0.0;0.0;2.0;2.0;8.0;0.0;3.0;1.0;1.0;;;1.0;3.0;;34.0;;5.0;0.0;2.0;;;;;;;;;;
2007-01-25;0.0;1.0;0.0;2.0;5.0;1.0;9.0;;2.0;10.0;3.0;2.0;0.376;1.0;4.0;5.0;0.464;3.0;1.0;2.0;2.0;;5.0;0.646;2.0;0.0;1.0;1.0;;0.0;4.0;;;1.0;0.508;1.0;2.0;1.0;0.0;5.0;4.0;0.0;1.0;2.0;1.0;2.0;8.0;5.364;3.0;1.0;0.0;1.0;2.0;6.0;0.0;1.0;1.634;3.0;0.0;0.0;;1.0;2.0;1.0;0.232;1.0;1.0;3.0;2.578;0.96;3.0;;;4.0;;2.0;3.0;0.178;5.0;1.0;0.496;1.0;0.0;0.0;2.0;5.0;1.0;4.0;3.0;3.0;;;1.0;1.0;;59.0;;4.0;4.0;1.0;;;;;;;;;;
2007-01-26;6.0;0.0;3.0;1.0;3.0;1.0;2.0;;1.0;9.0;1.0;3.0;0.822;;2.0;3.0;0.994;1.0;0.0;1.0;2.0;;9.0;0.37;4.0;0.0;1.0;0.0;;2.0;0.0;;;3.0;2.082;4.0;4.0;3.0;0.0;1.0;2.0;3.0;0.0;3.0;1.0;2.0;3.0;3.184;3.0;4.0;2.0;0.0;3.0;11.0;0.0;1.0;1.256;2.0;0.0;3.0;;1.0;1.0;3.0;0.0;1.0;2.0;1.0;1.583;0;1.0;0.0;;3.0;;0.0;2.0;0.808;2.0;0.0;0.464;0.0;0.0;2.0;3.0;4.0;0.0;2.0;1.0;1.0;;;2.0;0.0;;32.0;;2.0;1.0;1.0;;;;;;;;;;
2007-01-27;1.0;0.0;0.0;1.0;2.0;2.0;7.0;;3.0;3.0;0.0;3.0;0.45;3.0;3.0;5.0;0.0;2.0;0.0;0.0;0.0;;9.0;0.402;5.0;1.0;0.0;0.0;;1.0;5.0;;;3.0;1.106;2.0;2.0;2.0;0.0;2.0;8.0;9.0;0.0;0.0;1.0;2.0;6.0;1.834;1.0;1.0;1.0;2.0;3.0;1.0;0.0;2.0;3.198;0.0;0.0;5.0;;4.0;0.0;4.0;0.0;0.0;3.0;1.0;3.121;5.05;2.0;1.0;;3.0;;4.0;0.0;0.256;2.0;1.0;0.522;0.0;0.0;2.0;3.0;2.0;0.0;2.0;1.0;1.0;;;0.0;1.0;;41.0;;1.0;2.0;2.0;;;;;;;;;;
2007-01-28;0.0;1.0;3.0;2.0;1.0;0.0;4.0;;1.0;7.0;3.0;3.0;0.35;3.0;5.0;12.0;0.0;1.0;2.0;3.0;0.0;;11.0;0.94;8.0;1.0;1.0;2.0;;0.0;2.0;;;6.0;1.62;7.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;2.0;2.0;7.0;2.49;2.0;1.0;0.0;2.0;2.0;2.0;2.0;2.0;2.792;0.0;0.0;9.0;;2.0;1.0;1.0;1.9;1.0;4.0;4.0;0.548;0.964;1.0;1.0;;3.0;;4.0;1.0;0;5.0;1.0;0.478;0.0;0.0;3.0;2.0;4.0;0.0;4.0;0.0;6.0;;;0.0;1.0;;34.0;;2.0;1.0;0.0;;;;;;;;;;
2007-01-29;1.0;0.0;1.0;5.0;3.0;3.0;7.0;;3.0;2.0;1.0;1.0;0.292;1.0;2.0;4.0;2.362;1.0;1.0;1.0;6.0;;6.0;;4.0;0.0;1.0;0.0;;0.0;5.0;;;3.0;0.0;3.0;8.0;6.0;0.0;7.0;1.0;5.0;2.0;3.0;1.0;1.0;14.0;1.29;1.0;1.0;1.0;0.0;3.0;2.0;2.0;2.0;2.436;2.0;0.0;4.0;;3.0;0.0;3.0;1.492;3.0;4.0;4.0;1.576;0.406;1.0;;;2.0;;3.0;3.0;0;1.0;1.0;0.515;0.0;0.0;5.0;4.0;4.0;1.0;5.0;4.0;2.0;;;4.0;3.0;;47.0;;4.0;0.0;1.0;;;;;;;;;;
2007-01-30;0.0;0.0;6.0;1.0;2.0;;8.0;;0.0;1.0;2.0;6.0;0.498;2.0;0.0;5.0;2.252;3.0;0.0;2.0;6.0;;8.0;0.332;5.0;1.0;1.0;1.0;;2.0;4.0;;;1.0;2.088;5.0;1.0;5.0;0.0;4.0;1.0;4.0;0.0;3.0;1.0;2.0;7.0;0.0;2.0;3.0;0.0;;1.0;3.0;0.0;5.0;4.108;8.0;0.0;1.0;;3.0;1.0;1.0;0.518;;0.0;1.0;1.093;0;3.0;2.0;;1.0;;5.0;1.0;0.17;2.0;1.0;0.0;1.0;0.0;7.0;0.0;4.0;2.0;2.0;6.0;0.0;;;1.0;3.0;;34.0;;1.0;4.0;1.0;;;;;;;;;;
2007-01-31;7.0;0.0;2.0;2.0;0.0;2.0;0.0;;0.0;3.0;0.0;3.0;0.528;1.0;0.0;4.0;0.632;0.0;3.0;2.0;0.0;;9.0;0.204;8.0;0.0;0.0;0.0;;1.0;1.0;;;3.0;2.186;3.0;2.0;5.0;0.0;4.0;3.0;2.0;1.0;4.0;0.0;0.0;1.0;0.282;2.0;4.0;1.0;2.0;3.0;3.0;0.0;2.0;1.232;0.0;0.0;1.0;;5.0;1.0;3.0;0.268;;0.0;3.0;1.032;0;6.0;1.0;;2.0;;3.0;1.0;0;3.0;2.0;0.527;1.0;0.0;6.0;1.0;3.0;2.0;3.0;5.0;0.0;;;0.0;0.0;;53.0;;3.0;0.0;3.0;;;;;;;;;;
2007-02-01;;1.0;5.0;4.0;2.0;1.0;2.0;;2.0;4.0;1.0;3.0;0.786;3.0;3.0;4.0;1.73;0.0;2.0;1.0;4.0;;10.0;;6.0;1.0;1.0;3.0;;0.0;5.0;;;1.0;0.0;0.0;1.0;2.0;1.0;11.0;2.0;0.0;1.0;3.0;5.0;0.0;0.0;0.78;0.0;1.0;2.0;0.0;3.0;5.0;0.0;0.0;2.278;3.0;0.0;5.0;;2.0;0.0;3.0;0.478;0.0;1.0;0.0;2.665;5.062;3.0;7.0;;6.0;;1.0;3.0;0.256;4.0;1.0;0.0;1.0;0.0;9.0;0.0;3.0;1.0;2.0;5.0;3.0;;;1.0;0.0;;30.0;;3.0;1.0;4.0;;;;;;;;;;
2007-02-02;3.0;1.0;3.0;3.0;4.0;1.0;7.0;;0.0;10.0;0.0;3.0;0.508;5.0;1.0;5.0;0.0;0.0;2.0;0.0;5.0;;5.0;2.04;4.0;0.0;1.0;0.0;;0.0;0.0;;;2.0;2.248;1.0;3.0;1.0;3.0;2.0;3.0;5.0;0.0;7.0;2.0;1.0;0.0;1.322;0.0;2.0;0.0;2.0;1.0;18.0;1.0;0.0;3.426;7.0;0.0;1.0;;2.0;0.0;3.0;0.524;1.0;2.0;3.0;3.173;0;2.0;3.0;;3.0;;0.0;2.0;0.516;7.0;0.0;0.491;2.0;0.0;9.0;0.0;5.0;4.0;3.0;0.0;1.0;;;1.0;2.0;;87.0;;2.0;1.0;0.0;;;;;;;;;;
2007-02-03;1.0;0.0;0.0;7.0;2.0;2.0;1.0;;0.0;2.0;0.0;3.0;0.862;3.0;3.0;2.0;0.624;1.0;1.0;1.0;0.0;;4.0;0.66;4.0;0.0;1.0;2.0;;1.0;2.0;;;0.0;0.0;0.0;3.0;1.0;0.0;4.0;2.0;7.0;0.0;2.0;0.0;0.0;0.0;1.91;0.0;4.0;2.0;1.0;2.0;1.0;0.0;0.0;3.868;3.0;0.0;0.0;;2.0;0.0;1.0;0.796;0.0;4.0;1.0;5.273;8.102;0.0;0.0;;2.0;;0.0;1.0;0.662;1.0;2.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;3.0;4.0;1.0;;;2.0;3.0;;50.0;;1.0;2.0;2.0;;;;;;;;;;
2007-02-04;0.0;0.0;3.0;2.0;1.0;0.0;6.0;;2.0;2.0;0.0;2.0;0.26;3.0;3.0;10.0;0.554;0.0;1.0;0.0;1.0;;11.0;0;3.0;0.0;1.0;0.0;;2.0;0.0;;;3.0;1.3;2.0;2.0;0.0;0.0;5.0;1.0;2.0;2.0;2.0;0.0;2.0;0.0;0.482;2.0;2.0;;3.0;1.0;2.0;0.0;0.0;2.684;2.0;0.0;3.0;;0.0;0.0;4.0;0.55;1.0;0.0;3.0;0;0;3.0;2.0;;4.0;;3.0;1.0;0.562;0.0;3.0;0.507;0.0;0.0;2.0;0.0;5.0;3.0;3.0;0.0;2.0;;;3.0;1.0;;53.0;;2.0;2.0;0.0;;;;;;;;;;
2007-02-05;1.0;2.0;3.0;5.0;2.0;1.0;6.0;;0.0;0.0;1.0;0.0;;5.0;1.0;5.0;0.0;2.0;2.0;1.0;2.0;;8.0;0.804;6.0;2.0;0.0;1.0;;1.0;1.0;;;1.0;2.88;1.0;11.0;0.0;0.0;3.0;2.0;4.0;2.0;2.0;2.0;0.0;23.0;1.338;3.0;1.0;;3.0;1.0;4.0;1.0;2.0;1.042;2.0;0.0;2.0;;1.0;2.0;4.0;0.694;0.0;1.0;2.0;1.526;;3.0;3.0;;2.0;;4.0;0.0;1.45;7.0;1.0;0.424;2.0;0.0;2.0;0.0;7.0;7.0;2.0;1.0;2.0;;;2.0;3.0;;87.0;;2.0;2.0;0.0;;;;;;;;;;
2007-02-06;2.0;5.0;0.0;1.0;2.0;0.0;10.0;;0.0;2.0;0.0;2.0;0.534;2.0;4.0;8.0;0.61;0.0;2.0;1.0;4.0;;3.0;;2.0;1.0;1.0;0.0;;0.0;2.0;;;4.0;3.044;4.0;3.0;0.0;2.0;4.0;3.0;5.0;0.0;1.0;3.0;0.0;13.0;0.0;3.0;3.0;;1.0;3.0;1.0;4.0;3.0;2.856;11.0;0.0;0.0;;2.0;0.0;3.0;0.766;1.0;2.0;3.0;1.493;4.154;2.0;3.0;;3.0;;3.0;0.0;0.474;5.0;0.0;0.0;3.0;0.0;4.0;0.0;3.0;8.0;4.0;2.0;2.0;;;0.0;3.0;;34.0;;2.0;2.0;1.0;;;;;;;;;;
2007-02-07;2.0;3.0;0.0;1.0;5.0;0.0;18.0;;1.0;6.0;2.0;8.0;0.212;6.0;3.0;3.0;0.0;4.0;0.0;3.0;0.0;;10.0;0.9;5.0;1.0;0.0;1.0;;0.0;4.0;;;4.0;0.39;1.0;7.0;0.0;0.0;5.0;1.0;0.0;0.0;2.0;2.0;2.0;6.0;0.672;2.0;2.0;;4.0;0.0;8.0;0.0;1.0;3.594;5.0;0.0;2.0;;1.0;1.0;1.0;0.26;0.0;2.0;3.0;1.033;0.9;6.0;2.0;;7.0;;0.0;1.0;0;1.0;1.0;0.459;1.0;0.0;1.0;2.0;5.0;4.0;1.0;1.0;4.0;;;1.0;3.0;;14.0;;1.0;0.0;2.0;;;;;;;;;;
2007-02-08;3.0;3.0;;2.0;0.0;0.0;13.0;;0.0;12.0;2.0;4.0;0.498;;2.0;1.0;1.588;0.0;0.0;0.0;0.0;;6.0;0.724;4.0;2.0;1.0;2.0;;1.0;5.0;;;3.0;1.864;2.0;3.0;0.0;1.0;2.0;0.0;;0.0;0.0;2.0;2.0;14.0;0.0;1.0;2.0;;0.0;3.0;5.0;2.0;1.0;2.296;3.0;0.0;0.0;;5.0;0.0;0.0;0.538;1.0;1.0;1.0;1.034;0;2.0;1.0;;6.0;;2.0;2.0;0.42;0.0;1.0;0.551;0.0;0.0;4.0;2.0;1.0;4.0;2.0;5.0;3.0;;;0.0;0.0;;19.0;;1.0;1.0;1.0;;;;;;;;;;
2007-02-09;3.0;2.0;;3.0;0.0;0.0;3.0;;1.0;3.0;2.0;3.0;0.504;4.0;0.0;8.0;0.0;0.0;2.0;1.0;1.0;;6.0;1.026;6.0;0.0;1.0;1.0;;0.0;2.0;;;2.0;1.408;1.0;1.0;0.0;0.0;8.0;2.0;;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;;4.0;5.0;7.0;1.0;1.0;5;1.0;0.0;0.0;;1.0;0.0;0.0;0.242;2.0;1.0;0.0;3.166;0.62;4.0;0.0;;6.0;;0.0;1.0;0.492;0.0;0.0;0.0;2.0;6.0;4.0;0.0;0.0;3.0;2.0;0.0;1.0;;;0.0;5.0;;38.0;;2.0;0.0;2.0;;;;;;;;;;
2007-02-10;3.0;0.0;;1.0;2.0;1.0;9.0;;0.0;4.0;1.0;2.0;0.82;4.0;2.0;1.0;0.606;5.0;2.0;1.0;2.0;;6.0;;3.0;0.0;1.0;0.0;;0.0;1.0;;;1.0;1.406;2.0;1.0;1.0;1.0;11.0;2.0;;0.0;0.0;2.0;3.0;0.0;0.0;2.0;3.0;;2.0;1.0;5.0;2.0;0.0;1.974;3.0;;1.0;;4.0;2.0;5.0;0.0;1.0;0.0;0.0;3.11;4.644;4.0;3.0;;4.0;;2.0;2.0;0.718;0.0;0.0;0.518;2.0;8.0;3.0;1.0;0.0;1.0;3.0;2.0;2.0;;;1.0;1.0;;30.0;;2.0;1.0;2.0;;;;;;;;;;
